prompt_id,model,question,condition,domain,pairwise,pragmatic_relevance,ctx_q_cosine,answer_multiplicity,answer_multiplicity_sd,eas_mean,eas_sd,eas_slope,eas_skew,eas_sparsity,eas_early,eas_mid,eas_late,eas_final_quarter,beam_score_entropy,beam_score_raw_std,beam_score_raw_range,beam_first_divergence_position,beam_length_mean,beam_length_sd,beam_sbert_cosine,caa_mean_l2,caa_mean_cosine,displacement_cosine_vs_direct,caa_per_layer_l2,caa_per_layer_cosine,beam_per_layer_cosine,h_fb_thirds,log_h_fb_thirds,h_fb_quintile,log_h_fb_quintile,halflife_rel,peak_pos_rel,peak_rate_pos,slope,mean_H,seq_len,median_pos_rel,p25_pos_rel,p75_pos_rel,exp_H0,exp_k,exp_Hasymp,exp_rmse,Qb1,Qb2,Qb3,Qb4,Qb5,shape_PC1,shape_PC2,shape_PC3
8,DeepSeek,2,stochastic_information,social,2c,1.75,0.2360110282897949,3.56,1.01,0.5066859460181095,0.0800973474799355,0.0004975361765812,0.0067237567165304,0.6104390243902438,0.4639689209701084,0.560240685646127,0.495848231438093,0.5195005219024946,2.2610194958804737,0.287153639691147,1.1331980093168277,0,97.1,31.589396955307645,0.6677334904670715,37.18614526525621,0.9161149628700748,0.622021040608806,0.000000;0.942498;1.500625;2.527274;4.090719;5.431505;6.956204;7.781697;10.205037;13.342991;14.275601;17.071182;21.560204;23.340294;26.236517;26.877573;29.323896;34.104507;37.555878;43.105522;48.275528;51.820255;56.955009;64.670868;69.298004;79.387352;88.844696;104.662933;117.519485;137.108063;7.998585,1.000000;0.997639;0.988301;0.985462;0.974404;0.960494;0.945819;0.932326;0.906557;0.877716;0.867509;0.838801;0.827950;0.832470;0.837421;0.859882;0.876091;0.884900;0.893735;0.899833;0.914683;0.922371;0.929206;0.933038;0.935530;0.935046;0.932876;0.927711;0.931284;0.926017;0.924491,0.822114;0.989398;0.988737;0.983836;0.978823;0.971992;0.961758;0.956195;0.945165;0.934876;0.923768;0.912680;0.898889;0.891625;0.885782;0.874607;0.861661;0.850406;0.849120;0.837966;0.842348;0.850388;0.856864;0.868853;0.881894;0.890956;0.900718;0.907107;0.926657;0.922852;0.925077,1.0905262754449079,0.05391443010609322,1.1666548290186616,0.13679324151908206,0.5066991869918699,0.6931869918699187,0.6916987567389151,0.0004975364279292517,0.5066859461626015,147.3,0.5099268292682927,0.28097560975609753,0.7555284552845529,0.3341783225418845,8.253037597240096,2.459304152854119,0.5657563724083567,0.4488581906666666,0.5071902306666666,0.5565718353333333,0.5011978833333333,0.5194079016666667,2.324750238544837,-0.804003803757507,-0.5100729238794465
9,DeepSeek,3,no_context,natural,0,,,2.78,1.39,0.4306228329164526,0.0210734591933876,-0.0005863631977502,-0.0230055824411192,0.553145319198239,0.4476504699173465,0.4516054113194983,0.3926034601007898,0.3855446787147394,2.2953419586769783,0.1213076883129583,0.4480649920552969,0,118.0,14.0356688476182,0.7908716797828674,0.0,0.9999999942318084,1.0,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000,0.852550;0.991839;0.996746;0.995607;0.993522;0.990567;0.986297;0.981415;0.975608;0.968422;0.962351;0.957873;0.951515;0.950631;0.948050;0.946053;0.941071;0.934842;0.935107;0.931419;0.937119;0.939770;0.946884;0.953713;0.955291;0.956882;0.958892;0.961059;0.966333;0.967014;0.940994,0.9148274899203361,-0.14476328078055495,0.8694018693696807,-0.2164271720737479,0.4847034237052486,0.40781247827598194,0.4384190227459078,-0.0005863636030428602,0.4306228257115629,138.7,0.47843579828525085,0.25082194994786233,0.7214299038350133,0.7285701336987346,25.62528785304115,0.24220966202297872,0.5068245517135204,0.4645260509195402,0.4307143231497239,0.47668551442702894,0.3926675303843028,0.38771515174843674,-0.44337988887801505,0.22334841533654,-0.09402966461116252
10,DeepSeek,3,direct_information,natural,3a,4.0,0.6216428875923157,2.78,1.39,0.4171780053936659,0.0494292456415275,-0.0004180830976341,-0.0161495959838398,0.5234484719260839,0.4348345899931968,0.4409403222096817,0.3755018308724988,0.3793164710511364,2.289545335639524,0.161182927489931,0.4309705314040184,0,121.3,5.762811813689563,0.7774538397789001,36.954616423576105,0.9163862678312488,0.9999999942318084,0.000000;1.186219;1.634637;2.544469;3.969690;5.668608;8.066672;8.861250;11.390442;14.077606;15.458713;18.447874;22.205616;23.692488;25.072596;24.568254;27.227118;30.536255;33.632515;39.239307;44.778332;49.177322;54.218407;62.292942;69.877335;79.554840;90.549408;108.296349;121.715958;139.340118;8.311771,1.000000;0.996755;0.985999;0.984968;0.974916;0.958624;0.928630;0.913068;0.882009;0.861927;0.848582;0.812640;0.825729;0.835331;0.847873;0.877075;0.889942;0.902867;0.910646;0.916853;0.924727;0.930819;0.935263;0.940095;0.938520;0.939905;0.936207;0.928481;0.932460;0.928278;0.918783,0.862683;0.992534;0.998062;0.997075;0.995057;0.992635;0.989378;0.984465;0.978346;0.969721;0.961484;0.955463;0.947387;0.945703;0.942930;0.938321;0.932598;0.925373;0.926516;0.920783;0.926496;0.931849;0.938948;0.945094;0.947918;0.949883;0.952717;0.955254;0.962294;0.962974;0.925631,0.8842416429834301,-0.140681997941395,0.89069379959841,-0.13390722732810292,0.4887149964463398,0.5280301350390904,0.5663615562772473,-0.0004180831412985298,0.41717800267050453,139.3,0.47874790334044065,0.2520309879175551,0.7331003553660269,0.5035745076168718,7.386117275898593,0.19775493661499283,0.5174680394721165,0.4302448766884532,0.438068048248366,0.4421249560130719,0.39361790666666663,0.3816516389551282,-0.8302740133946364,-0.14040308087490055,0.09578678924419763
11,DeepSeek,3,implicature_information,natural,3b,3.75,0.4126060605049133,2.78,1.39,0.4068343843370676,0.0430250078217126,-0.0008985763232961,-0.031309894178787,0.5306666666666666,0.464912355735898,0.3718341119140387,0.3837566853612661,0.3748522129105894,2.296747968693722,0.1080428309462777,0.3583403820720146,0,116.9,6.252199612936235,0.7792940735816956,33.972298410631,0.9196074566533488,0.7404643912469188,0.000000;1.173069;1.609978;2.561854;4.068777;5.895002;8.530369;9.336761;11.952834;14.416994;15.480514;19.118181;22.813183;24.129173;24.935995;24.414330;25.862110;31.239962;33.893002;37.894882;42.117554;45.360130;50.191872;56.414272;61.277546;70.363441;78.532089;93.755318;106.624687;122.478561;6.698812,1.000000;0.996720;0.986415;0.984574;0.972339;0.954175;0.919319;0.902886;0.869984;0.854904;0.846574;0.797082;0.810827;0.823203;0.846933;0.878456;0.899820;0.900058;0.910002;0.924471;0.934615;0.942500;0.946995;0.952804;0.954106;0.954280;0.953325;0.947841;0.949218;0.945649;0.947755,0.871266;0.993227;0.997844;0.996717;0.994562;0.992067;0.988442;0.983297;0.977237;0.968772;0.961701;0.955910;0.948434;0.946908;0.944479;0.940679;0.936871;0.929034;0.930103;0.923784;0.930880;0.933580;0.940904;0.946353;0.948240;0.950656;0.953737;0.956415;0.963274;0.965203;0.920126,0.8379401969231948,-0.19710580986690424,0.800440628929957,-0.25959992611176047,0.45600000000000007,0.5126666666666667,0.6020134228187919,-0.0008985764362860595,0.40683437600000005,150.0,0.475,0.21733333333333338,0.7246666666666667,0.6221641087435997,14.754667686409164,0.29957007961690685,0.4886665557589021,0.49198608333333327,0.43522767,0.34965802333333335,0.37728468,0.3800154233333334,-1.3602563128213383,1.183832072283593,0.10832650601145846
12,DeepSeek,3,stochastic_information,natural,3c,1.5,0.2968961596488952,2.78,1.39,0.4962557195177345,0.0860973193996803,-0.0004445166352266,-0.0178023130302856,0.5918812205055454,0.529826749962601,0.4865753228112563,0.4723304505326059,0.4888342048185318,2.2875122044207328,0.2013796062621727,0.7164276871126849,0,107.6,21.12439348241743,0.7929306626319885,41.947843513181134,0.8991294599348499,0.6213138190007979,0.000000;1.072508;1.590268;2.597092;3.977814;5.533813;7.770577;8.736828;11.825347;14.471005;15.609951;18.725403;23.218790;25.297375;26.818716;27.436968;30.893299;36.394852;39.894283;47.042282;53.879620;58.875145;65.371864;75.373550;82.454414;92.498230;103.221306;120.241409;135.764359;155.204697;8.591385,1.000000;0.997209;0.986762;0.984727;0.974467;0.959915;0.933223;0.915063;0.875758;0.855592;0.846377;0.805596;0.806910;0.800536;0.821032;0.845309;0.857367;0.863422;0.873074;0.878536;0.888106;0.898168;0.902361;0.910640;0.912719;0.917385;0.915359;0.910401;0.914508;0.909417;0.913074,0.860634;0.992589;0.994045;0.991702;0.988580;0.984772;0.978795;0.972822;0.964857;0.955687;0.945891;0.939405;0.929930;0.927447;0.924967;0.918830;0.911727;0.904941;0.905390;0.899190;0.906511;0.913339;0.922227;0.931969;0.935900;0.938852;0.942894;0.945926;0.955197;0.956374;0.924830,0.8986250749430573,-0.1333751253453043,0.9446602121921279,-0.1109968284946464,0.4954065138586336,0.6792273554640554,0.5992802349508104,-0.0004445157772939249,0.49625571452522477,125.8,0.47915621060702096,0.2394418127660885,0.74117136409361,0.8335397988308916,20.937871692718495,0.3164264926975172,0.5418374511005275,0.5217370666666665,0.5100947445833334,0.4973716179166666,0.49118506055555544,0.4627235943103448,1.7609259842045317,0.6180925835251069,-0.10007364067488203
13,DeepSeek,4,no_context,natural,0,,,1.67,0.71,0.379357785095451,0.0585597843520993,-0.0002116603774961,-0.00903091549931,0.5132335949240273,0.3790686785507271,0.4058742958987341,0.3529271386736378,0.3702024321439462,2.3006135501677094,0.0634856915037262,0.1766094995882629,0,107.1,15.38473269186046,0.8777379393577576,0.0,0.9999999865408866,1.0,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000,0.863914;0.992210;0.995854;0.994431;0.992469;0.989664;0.985394;0.980473;0.975832;0.968790;0.963259;0.958975;0.951621;0.947061;0.942517;0.936141;0.930662;0.922890;0.920034;0.913022;0.921725;0.930391;0.935327;0.945527;0.948826;0.951068;0.954665;0.957097;0.963953;0.964925;0.942672,1.0333541227135181,-0.0610482924301111,1.0349133346003876,-0.12701491299119394,0.4912171202760617,0.6532514053542606,0.5752796420581656,-0.0002116602661909835,0.37935777573340007,141.9,0.4766610452496242,0.2655719930984583,0.7355267991317416,0.38190560809614416,2.0915754253721337,4.21503591160657,0.4643789505495053,0.39239460538866927,0.3788397462111801,0.4188792302070393,0.34788293493506495,0.35844793887445886,-2.0494334469611837,-0.44795021967893994,-0.22247835107080713
14,DeepSeek,4,direct_information,natural,4a,4.63,0.4317409694194793,1.67,0.71,0.4184697476981158,0.0558833328223359,-0.0006435416809248,-0.0223759969377319,0.5501001977587345,0.4701295066840686,0.3764546172017319,0.4088251192085469,0.4401463585070635,2.294842183366006,0.125691059685111,0.3949434551472465,0,120.7,5.848931526355904,0.8104317784309387,35.948789262002514,0.9168365559270304,1.0000000153818438,0.000000;0.799778;1.459419;2.813164;3.977014;5.341135;8.126142;8.634168;11.578474;13.113952;14.770332;18.474581;21.945459;22.339151;23.830536;23.361778;25.622974;29.665888;34.161030;38.779251;43.403027;48.435329;53.020630;60.732140;65.115952;79.125214;88.842361;105.340080;117.973755;134.507568;9.122186,1.000000;0.998148;0.988845;0.982961;0.974241;0.961737;0.929891;0.917076;0.889413;0.877005;0.865536;0.826841;0.832115;0.844680;0.857567;0.886368;0.895279;0.904219;0.901553;0.907412;0.921073;0.921657;0.923894;0.932598;0.936116;0.929188;0.930774;0.923577;0.931176;0.927911;0.903079,0.874939;0.993636;0.998036;0.997127;0.995451;0.993345;0.990386;0.985779;0.980991;0.974655;0.969099;0.963878;0.957362;0.953498;0.948874;0.942797;0.934890;0.929887;0.928982;0.924421;0.930186;0.936096;0.940865;0.949240;0.951488;0.952992;0.956198;0.957879;0.964643;0.964421;0.935099,0.9200643320463072,-0.1627976393777308,1.0002269608497651,-0.1445084183572642,0.46492463194902217,0.5269945067018238,0.45526120485301913,-0.0006435418370699575,0.4184697518514612,143.4,0.4811023950780048,0.23354998901340368,0.7477829048560756,0.5769408151140121,14.108660402957053,0.20504060362901502,0.5010928719398904,0.4502214826956522,0.4900561363636363,0.3596674087272727,0.3786074586363636,0.41350537196969694,-0.8920506325004967,0.45937150291860673,0.5578996934108057
15,DeepSeek,4,implicature_information,natural,4b,4.25,0.2810074985027313,1.67,0.71,0.3645508839656909,0.0389479216707942,-0.0007011728215108,-0.0304148387963045,0.5042666666666666,0.4163066627354849,0.3375221313720657,0.3401193535353352,0.3455861308428115,2.296388653527244,0.1126120714952035,0.4304738623044197,0,116.2,6.2257529665093525,0.8855259418487549,35.69340106364219,0.9199987553781078,0.8223233184506816,0.000000;0.842304;1.498939;2.621077;4.163547;5.561828;8.130023;8.642157;11.781602;13.100975;14.533020;17.928051;20.208342;20.972935;22.445505;23.168701;25.616421;30.179598;34.001534;38.012192;43.359207;48.519039;53.668396;61.248974;65.417290;77.673653;88.001793;103.041649;118.474365;135.042648;8.639671,1.000000;0.998016;0.988207;0.984366;0.972896;0.959132;0.930123;0.917422;0.886675;0.877939;0.869844;0.835753;0.857104;0.861638;0.869535;0.887129;0.895205;0.902215;0.903346;0.912869;0.922159;0.922973;0.923678;0.932439;0.937068;0.933383;0.933669;0.929285;0.933006;0.929572;0.913315,0.903300;0.995127;0.998342;0.997672;0.996456;0.994954;0.992987;0.989970;0.987185;0.983460;0.979465;0.977091;0.973098;0.970293;0.967027;0.963426;0.959261;0.955443;0.953740;0.949170;0.953341;0.956970;0.960569;0.966982;0.969362;0.970117;0.972318;0.973752;0.977433;0.975887;0.936917,0.8303526557011752,-0.2437963101385503,0.8784846473821585,-0.2597319335419835,0.44413333333333327,0.5773333333333334,0.582534098289673,-0.0007011727741256039,0.3645508801333333,147.5,0.47540000000000004,0.23666666666666666,0.7281333333333333,0.5902283939119812,11.844641728647487,2.158788825682668,0.45715611839455217,0.40890632133333327,0.410490944,0.33935759600000004,0.3218907713333334,0.342108768,-2.6664612243650314,0.19260015140294295,0.37781957965528407
16,DeepSeek,4,stochastic_information,natural,4c,1.88,0.2555951178073883,1.67,0.71,0.3917128169403615,0.0629579901627382,0.0002462266881758,-0.0006892668969652,0.5083359580052493,0.3862581900805235,0.3760525712562459,0.4127166644348984,0.4530941837467253,2.2944388798861306,0.1310031700182376,0.4629328334455689,0,109.1,15.96527481755325,0.8022362589836121,40.21625359019926,0.900559663772583,0.7641959690278576,0.000000;0.845448;1.466296;2.600424;4.202566;5.584653;8.064117;8.666626;11.997681;13.237251;14.576151;18.195538;21.934103;22.533381;24.444399;26.057369;29.632113;37.307419;41.901176;46.627571;52.380173;56.634117;62.391068;70.961502;74.636810;86.906258;97.329849;115.731491;131.502655;148.842453;9.513205,1.000000;0.998074;0.988721;0.984669;0.971628;0.958400;0.931152;0.916732;0.883312;0.877598;0.869254;0.829460;0.835505;0.836393;0.842544;0.853408;0.852702;0.842976;0.846350;0.859051;0.879909;0.887527;0.890830;0.905392;0.914274;0.913364;0.916343;0.907975;0.915463;0.913480;0.894862,0.838908;0.991063;0.995505;0.993496;0.990555;0.986308;0.979898;0.970862;0.960561;0.948616;0.937625;0.925611;0.913649;0.906732;0.899793;0.884295;0.872576;0.862741;0.860115;0.850463;0.865931;0.874209;0.884987;0.892920;0.899622;0.905301;0.913104;0.917841;0.931815;0.932085;0.882279,1.1023947543771286,0.02600904875208534,1.1098922042125932,0.03928419971016382,0.49791076115485566,0.5464566929133857,0.6017364440183232,0.0002462269299616061,0.39171280445669293,147.7,0.5049396325459318,0.26356430446194223,0.7576535433070867,0.43230455156446873,8.364423577358604,4.2525763899312805,0.47945975773295774,0.39387447666666675,0.40555045307692306,0.3547550013333333,0.3771706233333333,0.4268909046666667,-1.6001408637072563,-0.34955557617050137,-0.4480414272237131
17,DeepSeek,5,no_context,economic,0,,,3.78,0.83,0.3301176594358712,0.0446869525479181,-0.0003138203474385,-0.0123478320208636,0.4509869334054248,0.3559361270788738,0.310523507050414,0.3239865484265265,0.3274156099122792,2.300396933556184,0.0653981884216722,0.2485334525381525,0,123.4,4.127953488110059,0.8148566484451294,0.0,1.000000003845461,1.0,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000,0.888402;0.993276;0.998356;0.997571;0.996000;0.994022;0.990926;0.986738;0.982180;0.975425;0.969427;0.965830;0.961635;0.959900;0.957562;0.954321;0.951067;0.946009;0.945101;0.941164;0.945124;0.946157;0.948807;0.956349;0.960208;0.963130;0.966101;0.968770;0.974123;0.975185;0.933904,0.937409770184631,-0.0862152369130256,1.0830840468474818,-0.008386329906225638,0.47748238262593495,0.6085884473281067,0.6136591985787604,-0.0003138203144204676,0.33011766196846,141.8,0.4863510858790664,0.23475894385870055,0.7584401189510679,0.36483659774015054,0.9885159760719494,7.1962334266162555,0.45783844883252156,0.37104919085434174,0.3257804167261905,0.33233597564814815,0.2716716613888889,0.3487487829166666,-3.743779335746428,-0.20754912904794695,-0.44337274359776013
18,DeepSeek,5,direct_information,economic,5a,4.25,0.5217922925949097,3.78,0.83,0.3276546350614778,0.0408189691694021,0.0001369893236105,0.0012187901332336,0.4553793103448275,0.3125989216523511,0.349645442734162,0.3206374255133172,0.3373705301333118,2.2930687903856635,0.1449185455883385,0.4499138576785723,0,121.9,10.034440691936943,0.8438042402267456,35.74368744319485,0.9219822998969786,1.0000000057681917,0.000000;0.768898;1.374326;2.639420;4.092448;5.417452;7.635660;8.499903;10.879630;12.198281;14.330304;17.019676;20.900358;22.140444;23.982138;23.442572;27.471338;31.665731;35.955486;40.208057;46.038002;50.130436;56.303276;62.426636;68.736900;79.225609;85.487297;98.133995;112.038330;129.831131;9.080576,1.000000;0.998380;0.990102;0.984764;0.971976;0.960414;0.936382;0.921129;0.901873;0.892362;0.879972;0.856838;0.859895;0.860323;0.872300;0.894241;0.892278;0.897584;0.905934;0.914422;0.922879;0.925306;0.927443;0.932954;0.933722;0.929151;0.932892;0.929320;0.931325;0.925973;0.899318,0.890065;0.993621;0.997613;0.996563;0.994674;0.992762;0.989776;0.985258;0.980770;0.974429;0.969060;0.966273;0.961181;0.959775;0.957353;0.953727;0.943962;0.937338;0.939114;0.936735;0.939532;0.941953;0.946025;0.955140;0.959711;0.962025;0.964930;0.967423;0.972173;0.970503;0.910012,1.031224093706839,0.004725945148603158,1.1012041738887426,0.07120041466832198,0.5197471264367817,0.6638850574712644,0.6468447054436987,0.00013698919075576794,0.32765463935632183,149.5,0.4893218390804598,0.266,0.7385057471264369,0.4398099280376318,16.040472954246198,4.149104568628103,0.4388541818961258,0.31256652425287357,0.31195443172413795,0.3547122174712644,0.3175588816091954,0.3414811417241379,-3.620487797353457,-1.256986559847757,-0.6473883428867779
19,DeepSeek,5,implicature_information,economic,5b,3.13,0.2952487766742706,3.78,0.83,0.3681685351074761,0.0713523985806831,2.3728663875241443e-06,-0.007886925659058,0.4925811965811966,0.3592129175846393,0.3849670761842758,0.360325611553513,0.3447863907210137,2.2960262893145513,0.1162833726256979,0.4289484690067669,0,125.2,4.445222154178573,0.8732946515083313,34.79884462779568,0.9219910137114986,0.7886384052615012,0.000000;0.962316;1.373030;2.773638;4.090311;5.425572;7.794981;8.712214;11.115298;12.225444;14.039106;17.441797;20.989988;22.078438;23.885550;23.743298;27.290274;31.175653;35.281815;40.283226;45.154835;49.217293;54.004959;59.836891;64.138847;73.258362;81.747734;94.275642;109.447723;128.348831;8.651118,1.000000;0.997652;0.990126;0.983144;0.972774;0.960692;0.934004;0.917107;0.896065;0.890802;0.883190;0.845305;0.857459;0.856543;0.865436;0.886795;0.890230;0.892274;0.906610;0.912795;0.924006;0.927501;0.933248;0.938245;0.941500;0.938335;0.937432;0.933620;0.933252;0.926469;0.909110,0.905669;0.994377;0.998498;0.997746;0.996377;0.994794;0.992733;0.989081;0.985292;0.980168;0.975233;0.972350;0.966472;0.964599;0.963010;0.958696;0.948739;0.944304;0.946272;0.941896;0.946224;0.947522;0.950984;0.959489;0.964098;0.966502;0.969214;0.971568;0.976149;0.975365;0.933350,1.0021196786982862,-0.023052437217002945,0.983157051100785,-0.035254173155015986,0.4912991452991452,0.6077094017094018,0.6050161999537145,2.3729532523513893e-06,0.3681685298119658,146.7,0.5016752136752137,0.2642051282051282,0.7463589743589742,0.3685236448756653,3.129230674884019,2.205558927850134,0.4690676628212854,0.3486863366666667,0.3720221,0.404883942173913,0.37053662666666665,0.34465496594202893,-2.3041132257612507,-1.0700361993877698,-0.21752082745792625
