model,pooling,layer,standardised,condition,mean_cos,ci_lo,ci_hi
mistral,last_token_hs,19,True,SI,0.11725497245788574,0.0640365166103563,0.1650675009806199
mistral,last_token_hs,20,False,DI,0.8410738706588745,0.8083979945361968,0.8614013613575197
mistral,last_token_hs,20,False,II,0.8071106672286987,0.7842772783896541,0.8230772397681937
mistral,last_token_hs,20,False,SI,0.8262796998023987,0.8003129618032446,0.8419753846364996
mistral,last_token_hs,20,True,DI,0.10297516733407974,0.06278703388071616,0.11466194521271122
mistral,last_token_hs,20,True,II,-0.012825950980186462,-0.015972500666975975,-0.01588397218266445
mistral,last_token_hs,20,True,SI,0.08848477900028229,0.05327566290850715,0.11081379524195034
mistral,last_token_hs,21,False,DI,0.8062416315078735,0.7767238053133122,0.8261565534247381
mistral,last_token_hs,21,False,II,0.7686954140663147,0.749972621224835,0.7807312287912586
mistral,last_token_hs,21,False,SI,0.7896608710289001,0.7662992836092946,0.8038117242155328
mistral,last_token_hs,21,True,DI,0.07609866559505463,0.04957465181432953,0.08325630768041095
mistral,last_token_hs,21,True,II,-0.02314957231283188,-0.022924579679965973,-0.02284912382693834
mistral,last_token_hs,21,True,SI,0.062298525124788284,0.04169840069945822,0.0694118619773956
mistral,last_token_hs,22,False,DI,0.784960925579071,0.7582123657886712,0.803735181437341
mistral,last_token_hs,22,False,II,0.7466720342636108,0.7319286833390114,0.7559850380303814
mistral,last_token_hs,22,False,SI,0.7721678018569946,0.7489671038687524,0.7877178553214743
mistral,last_token_hs,22,True,DI,0.059688832610845566,0.03964538671880585,0.0571456673478237
mistral,last_token_hs,22,True,II,-0.029830634593963623,-0.026431040838360786,-0.02637779320789888
mistral,last_token_hs,22,True,SI,0.05259066820144653,0.03531541678953368,0.05319977323546341
mistral,last_token_hs,23,False,DI,0.7685109376907349,0.7434050317711266,0.7849431437722519
mistral,last_token_hs,23,False,II,0.729536771774292,0.7150874253694742,0.7354440762070683
mistral,last_token_hs,23,False,SI,0.7588975429534912,0.7356742727886179,0.7736970291190745
mistral,last_token_hs,23,True,DI,0.0531410351395607,0.035621535899941645,0.04989954974301782
mistral,last_token_hs,23,True,II,-0.03276752680540085,-0.027761152014136314,-0.027717200740417763
mistral,last_token_hs,23,True,SI,0.04810299351811409,0.03269349412081847,0.04684869761943295
mistral,last_token_hs,24,False,DI,0.7664051055908203,0.7410188348502462,0.7828893814948684
mistral,last_token_hs,24,False,II,0.724929928779602,0.7107241768348435,0.7300267046060935
mistral,last_token_hs,24,False,SI,0.7544382214546204,0.7315761902076883,0.76761582089556
mistral,last_token_hs,24,True,DI,0.04973918944597244,0.03449067535494627,0.04749171424050492
mistral,last_token_hs,24,True,II,-0.03471049293875694,-0.028907103464007378,-0.028867441881670956
mistral,last_token_hs,24,True,SI,0.04277385026216507,0.028118707268781535,0.041718425866178126
mistral,last_token_hs,25,False,DI,0.7496483325958252,0.7256740836522362,0.7632351841855318
mistral,last_token_hs,25,False,II,0.7042644023895264,0.6936980534801006,0.7055915460068115
mistral,last_token_hs,25,False,SI,0.7304089069366455,0.7085521282793602,0.7425248228740561
mistral,last_token_hs,25,True,DI,0.037287209182977676,0.027846075615724854,0.0335216009612587
mistral,last_token_hs,25,True,II,-0.039031483232975006,-0.02935633435845375,-0.029329032455302596
mistral,last_token_hs,25,True,SI,0.02847134880721569,0.018702581525623048,0.025596491457562473
mistral,last_token_hs,26,False,DI,0.7387223839759827,0.7158995032856966,0.7518538758732748
mistral,last_token_hs,26,False,II,0.6938795447349548,0.6824887062160772,0.6961548295713138
mistral,last_token_hs,26,False,SI,0.7191891670227051,0.7011641747218442,0.7294994020370414
mistral,last_token_hs,26,True,DI,0.026725582778453827,0.02173812873668109,0.021893861453306768
mistral,last_token_hs,26,True,II,-0.042001016438007355,-0.031522687524557086,-0.03150944303716859
mistral,last_token_hs,26,True,SI,0.01893714815378189,0.013604000210762118,0.013744556534622875
mistral,last_token_hs,27,False,DI,0.7358430624008179,0.7159964952869321,0.7473738020384555
mistral,last_token_hs,27,False,II,0.6904505491256714,0.6789495050324694,0.6915930881900635
mistral,last_token_hs,27,False,SI,0.7162134647369385,0.7000261261446233,0.7255735932171369
mistral,last_token_hs,27,True,DI,0.02171064354479313,0.01787040382636452,0.01817562393517394
mistral,last_token_hs,27,True,II,-0.0436265803873539,-0.03181239590048789,-0.03180924607321012
mistral,last_token_hs,27,True,SI,0.015481017529964447,0.01175145339220795,0.012161147075633432
mistral,last_token_hs,28,False,DI,0.7374815344810486,0.7181358573826774,0.7488535581501451
mistral,last_token_hs,28,False,II,0.696153998374939,0.6840604193441194,0.6968830769924185
mistral,last_token_hs,28,False,SI,0.7195869088172913,0.703955591024968,0.7270532231453262
mistral,last_token_hs,28,True,DI,0.017684290185570717,0.014235557057449317,0.01518201922463371
mistral,last_token_hs,28,True,II,-0.0438360720872879,-0.03254250809550282,-0.03253989384136368
mistral,last_token_hs,28,True,SI,0.010853083804249763,0.008494415320456052,0.008617758255729722
mistral,last_token_hs,29,False,DI,0.7200283408164978,0.6998064598481023,0.7296527628841037
mistral,last_token_hs,29,False,II,0.6779766082763672,0.6634540839492491,0.6797556129557265
mistral,last_token_hs,29,False,SI,0.7009412050247192,0.6870131395794967,0.7062386166404369
mistral,last_token_hs,29,True,DI,0.013712584041059017,0.01058903522789577,0.010636087757786645
mistral,last_token_hs,29,True,II,-0.04528594762086868,-0.034524425864219596,-0.0345221299128985
mistral,last_token_hs,29,True,SI,0.00831125769764185,0.0043866825290024385,0.0045724705281538595
mistral,last_token_hs,30,False,DI,0.7239573001861572,0.7082953687394457,0.7310937601241493
mistral,last_token_hs,30,False,II,0.6867209076881409,0.6775503179545824,0.6860492770486968
mistral,last_token_hs,30,False,SI,0.705020010471344,0.6970191016535205,0.7067991717977811
mistral,last_token_hs,30,True,DI,0.00801534578204155,0.006873985286802894,0.006924127495340335
mistral,last_token_hs,30,True,II,-0.04733794555068016,-0.036460589617490526,-0.03645099996177265
mistral,last_token_hs,30,True,SI,0.0015995448920875788,-0.00047992885811254344,-0.00045093638174423023
mistral,last_token_hs,31,False,DI,0.6990119814872742,0.6855955762265541,0.705652217215767
mistral,last_token_hs,31,False,II,0.6666068434715271,0.6602601411977865,0.6647078223444229
mistral,last_token_hs,31,False,SI,0.6842278838157654,0.6763909469129531,0.6843035623431206
mistral,last_token_hs,31,True,DI,0.003642193740233779,0.0025238944217566037,0.0025847737406804005
mistral,last_token_hs,31,True,II,-0.04848593473434448,-0.0370909385383129,-0.03709016884639557
mistral,last_token_hs,31,True,SI,-0.0018404580187052488,-0.0018978567095473407,-0.0018766213274177316
mistral,last_token_hs,32,False,DI,0.6090076565742493,0.5955351740556676,0.6146517555978093
mistral,last_token_hs,32,False,II,0.5893482565879822,0.5844392776489766,0.5857979381265782
mistral,last_token_hs,32,False,SI,0.6157249808311462,0.6033021217471355,0.6177031790408045
mistral,last_token_hs,32,True,DI,-0.007070487830787897,-0.004774723667651116,-0.004734053481341839
mistral,last_token_hs,32,True,II,-0.05046439915895462,-0.039245173335074504,-0.039236930238075875
mistral,last_token_hs,32,True,SI,-0.0035384343937039375,-0.0035547045990824686,-0.003530413459853864
mistral,mean_pool_hs,0,False,DI,0.718276858329773,0.7106515172749194,0.7170358620839262
mistral,mean_pool_hs,0,False,II,0.6869390606880188,0.6846635341647657,0.6850562853934271
mistral,mean_pool_hs,0,False,SI,0.6795350313186646,0.6674502934541956,0.6818805555537809
mistral,mean_pool_hs,0,True,DI,-0.007527141831815243,0.0031032287515707106,0.0031096951156894064
mistral,mean_pool_hs,0,True,II,-0.026286862790584564,-0.013985322788339537,-0.013918283202584925
mistral,mean_pool_hs,0,True,SI,-0.02049754187464714,-0.009556838311254864,-0.009510522053527854
mistral,mean_pool_hs,1,False,DI,0.9959627389907837,0.9956054455977342,0.9961306409119048
mistral,mean_pool_hs,1,False,II,0.9943094253540039,0.9936633753870593,0.9947456032011346
mistral,mean_pool_hs,1,False,SI,0.9949231743812561,0.9939228412236962,0.9955750923953517
mistral,mean_pool_hs,1,True,DI,0.02173728123307228,0.02583360485732556,0.025847525497468115
mistral,mean_pool_hs,1,True,II,0.03282532840967178,0.005292210318062487,0.05208426296998453
mistral,mean_pool_hs,1,True,SI,0.016128703951835632,-0.0049646622311728,0.021279293275571626
mistral,mean_pool_hs,2,False,DI,0.9999919533729553,0.9999911190053348,0.9999922513961792
mistral,mean_pool_hs,2,False,II,0.9999889731407166,0.9999873657321215,0.999989926815033
mistral,mean_pool_hs,2,False,SI,0.9999911785125732,0.9999895095825195,0.9999921321868896
mistral,mean_pool_hs,2,True,DI,0.02840377949178219,0.031681254506111145,0.03169640770005126
mistral,mean_pool_hs,2,True,II,0.04519983008503914,0.0041396129280704885,0.09814178373723816
mistral,mean_pool_hs,2,True,SI,0.033571306616067886,-0.007514146656156989,0.06968469564595471
mistral,mean_pool_hs,3,False,DI,0.9999821186065674,0.9999798151076398,0.9999831914901733
mistral,mean_pool_hs,3,False,II,0.9999747276306152,0.9999709200718488,0.9999770522117615
mistral,mean_pool_hs,3,False,SI,0.9999794363975525,0.9999754937979993,0.9999821186065674
mistral,mean_pool_hs,3,True,DI,0.04682699963450432,0.05425132066011431,0.05426619236837009
mistral,mean_pool_hs,3,True,II,0.03677811473608017,0.015439899132528806,0.04282826338669821
mistral,mean_pool_hs,3,True,SI,0.02281079813838005,0.0010046116039736771,0.024972943204378366
mistral,mean_pool_hs,4,False,DI,0.9999634623527527,0.9999592949548788,0.9999653697013855
mistral,mean_pool_hs,4,False,II,0.9999414086341858,0.9999331334889856,0.9999468326568604
mistral,mean_pool_hs,4,False,SI,0.9999547600746155,0.9999465921333829,0.9999606013298035
mistral,mean_pool_hs,4,True,DI,0.06362944841384888,0.06974882632494027,0.06978738173048847
mistral,mean_pool_hs,4,True,II,0.02080092951655388,0.019217139109969146,0.019301665083837842
mistral,mean_pool_hs,4,True,SI,0.016663579270243645,0.013598110526800156,0.013627860945860652
mistral,mean_pool_hs,5,False,DI,0.9999324083328247,0.9999236112603963,0.9999369978904724
mistral,mean_pool_hs,5,False,II,0.9998879432678223,0.9998720460181442,0.9998977780342102
mistral,mean_pool_hs,5,False,SI,0.9999116659164429,0.9998948543594343,0.999923163858373
mistral,mean_pool_hs,5,True,DI,0.08675853163003922,0.09120521694421818,0.09123697440934828
mistral,mean_pool_hs,5,True,II,0.02476087026298046,0.03008275479078293,0.030083335965534225
mistral,mean_pool_hs,5,True,SI,0.017312580719590187,0.023336034268140793,0.023341471675175245
mistral,mean_pool_hs,6,False,DI,0.9998753666877747,0.9998591497243404,0.9998852014541626
mistral,mean_pool_hs,6,False,II,0.999782145023346,0.9997507634751867,0.9997995768348648
mistral,mean_pool_hs,6,False,SI,0.9998385310173035,0.9998025554889511,0.9998629254386332
mistral,mean_pool_hs,6,True,DI,0.09020902216434479,0.09476578980684314,0.0948076438091687
mistral,mean_pool_hs,6,True,II,0.013741194270551205,0.020791249349713326,0.02082504972342184
mistral,mean_pool_hs,6,True,SI,0.023299850523471832,0.027472445741295815,0.02753510947129984
mistral,mean_pool_hs,7,False,DI,0.9998161792755127,0.9997908825833505,0.999832034111023
mistral,mean_pool_hs,7,False,II,0.9996690154075623,0.9996218780028618,0.99969482421875
mistral,mean_pool_hs,7,False,SI,0.9997632503509521,0.9997081549312958,0.9997985593996515
mistral,mean_pool_hs,7,True,DI,0.10898497700691223,0.10847467929124854,0.108504609557699
mistral,mean_pool_hs,7,True,II,0.01459432765841484,0.02202529087662697,0.02206533083198089
mistral,mean_pool_hs,7,True,SI,0.02973964624106884,0.031744863837957396,0.03184273930933543
mistral,mean_pool_hs,8,False,DI,0.9997313618659973,0.9996949768815455,0.9997523427009583
mistral,mean_pool_hs,8,False,II,0.9995232820510864,0.999457089862998,0.9995589116790831
mistral,mean_pool_hs,8,False,SI,0.9996559023857117,0.9995753830746438,0.9997056865527627
mistral,mean_pool_hs,8,True,DI,0.1103072538971901,0.1055447682738634,0.10681900569270635
mistral,mean_pool_hs,8,True,II,0.01600603200495243,0.02430817112326622,0.02433548498971436
mistral,mean_pool_hs,8,True,SI,0.03831019625067711,0.03734115511178971,0.037427316831685625
mistral,mean_pool_hs,9,False,DI,0.999643862247467,0.9995967401375803,0.9996728903632544
mistral,mean_pool_hs,9,False,II,0.9993810653686523,0.9992908774997062,0.9994241583480014
mistral,mean_pool_hs,9,False,SI,0.9995558857917786,0.999461282367841,0.999618177277943
mistral,mean_pool_hs,9,True,DI,0.11712682992219925,0.11142766475683258,0.11201929682706385
mistral,mean_pool_hs,9,True,II,0.016450272873044014,0.022029876708984375,0.022106772552997898
mistral,mean_pool_hs,9,True,SI,0.043596912175416946,0.04318206384778026,0.04323226382476585
mistral,mean_pool_hs,10,False,DI,0.9995788335800171,0.9995186509859408,0.9996170997619629
mistral,mean_pool_hs,10,False,II,0.999266505241394,0.9991566771804496,0.9993193090309958
mistral,mean_pool_hs,10,False,SI,0.9994714856147766,0.9993551394971256,0.9995508349211348
mistral,mean_pool_hs,10,True,DI,0.13479410111904144,0.12568642201621072,0.13308522409635742
mistral,mean_pool_hs,10,True,II,0.019928455352783203,0.02454369328916073,0.02463201562982738
mistral,mean_pool_hs,10,True,SI,0.05389302223920822,0.053017050027847304,0.05306409965173497
mistral,mean_pool_hs,11,False,DI,0.9995041489601135,0.999433933590661,0.9995491975430373
mistral,mean_pool_hs,11,False,II,0.9991183876991272,0.9989713616359159,0.9991890115877415
mistral,mean_pool_hs,11,False,SI,0.9993721842765808,0.9992310217530951,0.9994700156272887
mistral,mean_pool_hs,11,True,DI,0.15505601465702057,0.13958115877822577,0.15110548061186502
mistral,mean_pool_hs,11,True,II,0.026026563718914986,0.0292202215641737,0.029319657656634503
mistral,mean_pool_hs,11,True,SI,0.0694822371006012,0.0692518875002861,0.06926620242359498
mistral,mean_pool_hs,12,False,DI,0.9993916153907776,0.9993020803014353,0.9994478357449249
mistral,mean_pool_hs,12,False,II,0.9989540576934814,0.9987872027103656,0.9990329149835424
mistral,mean_pool_hs,12,False,SI,0.9992542266845703,0.9990814511668381,0.9993698868790836
mistral,mean_pool_hs,12,True,DI,0.15990903973579407,0.13651778239896364,0.16304637987642298
mistral,mean_pool_hs,12,True,II,0.027364961802959442,0.032799385488033295,0.032883507453050236
mistral,mean_pool_hs,12,True,SI,0.08432694524526596,0.08073803037405015,0.08092714804025132
mistral,mean_pool_hs,13,False,DI,0.999291181564331,0.9991843271845511,0.9993607401847839
mistral,mean_pool_hs,13,False,II,0.9987679719924927,0.9985740122107446,0.9988604527105999
mistral,mean_pool_hs,13,False,SI,0.999122679233551,0.9989107628761429,0.9992621076906005
mistral,mean_pool_hs,13,True,DI,0.1675279140472412,0.14262937225712277,0.17130741408581823
mistral,mean_pool_hs,13,True,II,0.02956038899719715,0.035174641758203506,0.03523104652953808
mistral,mean_pool_hs,13,True,SI,0.09021982550621033,0.08363934606314563,0.08681939421896054
mistral,mean_pool_hs,14,False,DI,0.9991638660430908,0.9990408665754483,0.9992486556071959
mistral,mean_pool_hs,14,False,II,0.9985178112983704,0.998281807116075,0.998638181115708
mistral,mean_pool_hs,14,False,SI,0.9989689588546753,0.9987237429592467,0.9991323415716348
mistral,mean_pool_hs,14,True,DI,0.16958577930927277,0.14478972319074532,0.17535889664175758
mistral,mean_pool_hs,14,True,II,0.02928544208407402,0.035057295113801956,0.03511406732996504
mistral,mean_pool_hs,14,True,SI,0.09166622906923294,0.08325996249922504,0.0889069867098212
mistral,mean_pool_hs,15,False,DI,0.9989739656448364,0.9988223348821388,0.9990755556602656
mistral,mean_pool_hs,15,False,II,0.99815833568573,0.9978374917816353,0.9983199834823608
mistral,mean_pool_hs,15,False,SI,0.9987208247184753,0.9984288198324276,0.9989188313484192
mistral,mean_pool_hs,15,True,DI,0.17533652484416962,0.1552178276964509,0.18195962072285263
mistral,mean_pool_hs,15,True,II,0.02519787661731243,0.03222072497010231,0.03228392537797322
mistral,mean_pool_hs,15,True,SI,0.08894948661327362,0.08204227685929462,0.08402000952946503
mistral,mean_pool_hs,16,False,DI,0.9985906481742859,0.9984087200792111,0.9987154276152684
mistral,mean_pool_hs,16,False,II,0.997548520565033,0.9971240004452863,0.9977430640239197
mistral,mean_pool_hs,16,False,SI,0.9982433319091797,0.9978619496971982,0.9984947823645117
mistral,mean_pool_hs,16,True,DI,0.1636728048324585,0.14683990181084364,0.16478292608817569
mistral,mean_pool_hs,16,True,II,0.021027235314249992,0.028775038197636604,0.02883755509407623
mistral,mean_pool_hs,16,True,SI,0.07611361145973206,0.0737625956535397,0.07410220458144855
mistral,mean_pool_hs,17,False,DI,0.998065173625946,0.9978143594069272,0.9982314585593688
mistral,mean_pool_hs,17,False,II,0.9964409470558167,0.9957770115085305,0.996755276900267
mistral,mean_pool_hs,17,False,SI,0.9974168539047241,0.996858076765032,0.9977852671272313
mistral,mean_pool_hs,17,True,DI,0.1618550568819046,0.14310868102894,0.1631821450387116
mistral,mean_pool_hs,17,True,II,0.016206592321395874,0.026720210909843455,0.026783600588092517
mistral,mean_pool_hs,17,True,SI,0.0719180628657341,0.06766842305660424,0.06782205198664118
